Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
107416,0WPOxxoEVoglAvhqroDpQA,Little Dragon,"New Me, Same Us",Where You Belong,62,207037,FALSE,0.737,0.436,7,-9.146,1,0.0555,0.161,0.106,0.16,0.36,83.022,4,synth-pop
107417,7kkCeSn72SUL8H3cOOAcXK,Tove Styrke,Så mycket bättre 2020 - Tolkningarna,Fyll upp mitt glas nu,28,184687,FALSE,0.327,0.503,7,-7.627,1,0.0323,0.639,3.72E-05,0.135,0.262,109.831,4,synth-pop
107418,5owW7rEIdQkbL39wt0iEv8,Rick Astley,Whenever You Need Somebody,Whenever You Need Somebody,52,233666,FALSE,0.716,0.946,0,-13.01,0,0.0402,0.108,9.45E-06,0.184,0.524,115.18,4,synth-pop
107419,3w9cGIYBC12SoepuHUaV19,Electroforez,505 (Deluxe),Алкоголь мой враг,44,167000,FALSE,0.682,0.877,7,-4.888,0,0.041,0.0309,0,0.0847,0.827,111.964,4,synth-pop
107420,6E7oFW7xTK6Ghucsq6tMUj,Icona Pop,Emergency EP,Emergency,56,169617,TRUE,0.834,0.969,6,-3.383,1,0.063,0.0558,0.000723,0.0635,0.928,125.985,4,synth-pop
107421,3JZd8s3SgK2gyyKNMGafVw,Electroforez,505,505 (Легко сойти с ума),42,185582,FALSE,0.65,0.879,5,-5.68,0,0.0389,0.00379,0.000248,0.115,0.506,118.027,4,synth-pop
107422,1APKmriJQzb3fcdK66WDsZ,Mansfield.TYA,NYX,"Des coups, des coeurs",29,167133,FALSE,0.744,0.663,7,-6.002,1,0.0363,0.293,0.00114,0.295,0.718,95.013,4,synth-pop
107423,0bT6empnTxGJlNQEvDaGWr,Kaitlyn Aurelia Smith,Fictions (Made To Measure Vol. 47),Waterways,4,198943,FALSE,0.662,0.585,0,-9.42,1,0.0458,0.0459,0.68,0.107,0.718,120.046,1,synth-pop
107424,5tewIdMVsaJWN19ZnmnPNN,a-ha,Hunting High and Low,Hunting High and Low,63,228693,FALSE,0.513,0.676,9,-6.148,0,0.0309,0.301,0,0.0864,0.311,116.592,4,synth-pop
107425,5o37x6LpNSec4jSfPIChsQ,The Go-Go's,Beauty And The Beat (30th Anniversary Deluxe Edition),We Got The Beat - 2011 Remaster,56,151106,FALSE,0.595,0.996,2,-3.418,1,0.0599,0.195,0.0345,0.0351,0.376,152.049,4,synth-pop
107426,4Tw3GI2MiqXP65X0Z8rP7U,Icona Pop;Charli XCX,THIS IS... ICONA POP,I Love It (feat. Charli XCX),44,155733,FALSE,0.731,0.886,1,-3.228,1,0.027,0.0281,4.10E-06,0.226,0.796,125.992,4,synth-pop
107427,4TGtgBOjT7ca4FtSyJZuay,Anoraak;LUXXURY;Lauren Turk,"House Invaders: Pure House Music, Vol. 5.5",Fire Inside - Original Mix,0,301092,FALSE,0.748,0.673,7,-7.386,1,0.0538,0.0161,0.0419,0.123,0.819,108.984,4,synth-pop
107428,7HsGtxpInhLpgIH3OREKDr,Jeanne Added,Radiate,Before the Sun,29,257413,FALSE,0.524,0.764,3,-9.53,1,0.049,0.266,0.0299,0.0886,0.0388,121.923,4,synth-pop
107429,5asGqTqDfnz7JyY6C6uLOd,Orchestral Manoeuvres In The Dark;Tom Lord-Alge,The Best Of Orchestral Manoeuvres In The Dark,We Love You - 12'' Version,29,374800,FALSE,0.622,0.76,6,-12.481,1,0.0432,0.0372,0.328,0.0759,0.749,128.844,4,synth-pop
107430,6k8Yx49M5gniQ4fELRd2WP,Book Of Love,Lullaby,Witchcraft,29,223333,FALSE,0.77,0.601,7,-11.28,1,0.0671,0.201,0.000412,0.158,0.673,128.876,4,synth-pop
107431,0vdNhG2CoWoBM1UbsioEpV,Level 42,Classic,Something About You,31,264600,FALSE,0.721,0.672,6,-9.029,0,0.0339,0.0547,0.0106,0.201,0.804,104.976,4,synth-pop
107432,3BGbqEDio3ocx1v4egIYr6,The Bangles,Different Light,Walk Like an Egyptian,62,204560,FALSE,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05E-06,0.311,0.757,103.172,4,synth-pop
107433,2YdolUC96bNNnOEAJIynuC,Indochine,13,La 13ème vague,29,299053,FALSE,0.602,0.868,11,-7.918,0,0.0282,0.00694,0.0473,0.195,0.315,132.015,4,synth-pop
107434,6lRkdG1HurVS72F9GoBeWJ,Fine Young Cannibals,The Raw & The Cooked,Good Thing,65,201866,FALSE,0.747,0.586,9,-10.119,0,0.0299,0.0708,8.00E-05,0.0427,0.893,164.718,4,synth-pop
107435,5CbvdXluVAq96ePQYg1xbi,Duran Duran,The Singles 81-85,The Reflex - Dance Mix,30,394306,FALSE,0.627,0.91,0,-5.951,1,0.104,0.115,9.99E-06,0.861,0.704,126.6,4,synth-pop
107436,1V1HYChw76Pm99UO345OUg,DEVO,New Traditionalists (2010 Remaster; Deluxe Edition),Beautiful World - 2010 Remaster,29,214586,FALSE,0.649,0.524,4,-10.176,1,0.0268,0.139,4.67E-05,0.118,0.394,149.649,4,synth-pop
107437,481gms3FQlZgrbM38DRdik,Kombi,Nie ma zysku (The Best),Za ciosem cios,27,255813,FALSE,0.488,0.961,7,-8.045,1,0.0445,0.012,0.0353,0.594,0.569,118.997,4,synth-pop
107438,1RQCV77srACEfKD1Ih9iNA,Malik Djoudi,Tsugi Chill-Out,Tempérament,1,190690,FALSE,0.79,0.423,0,-12.314,0,0.0807,0.174,0.475,0.103,0.212,105.086,3,synth-pop
107439,5sme4UZhtlNUjwmFgFkyfi,Modern Talking,25 Years Of Disco-Pop,No Face No Name No Number,47,238520,FALSE,0.738,0.949,0,-5.081,1,0.0752,0.232,0.000491,0.0906,0.785,118.013,4,synth-pop
107440,4PdNeARTAYoZCwdhJninRq,Ole Ole,La Colección Definitiva,Con sólo una mirada,29,249640,FALSE,0.708,0.921,2,-3.954,1,0.0367,0.0568,0.000531,0.116,0.925,121.738,4,synth-pop
107441,0VflfNhVgO5o77bPvhugnp,Kite,Kite at the Royal Opera,My Girl and I - Live at the Royal Opera,28,235386,FALSE,0.481,0.567,0,-8.37,1,0.0382,0.745,0.0749,0.144,0.0701,103.922,4,synth-pop
107442,1WGdTVJVNUioP2HAI5sgcH,Orchestral Manoeuvres In The Dark,Souvenir,"Pandora's Box (It's A Long, Long Way) - Remastered 2019",29,246653,FALSE,0.57,0.911,0,-6.25,1,0.0321,0.00481,0.0309,0.209,0.739,119.849,4,synth-pop
107443,4Z6etTZFr5PB9SXF25k9ld,Ole Ole,En Control,Con Solo una Mirada,29,215120,FALSE,0.784,0.669,11,-6.788,0,0.0297,0.022,0,0.0594,0.962,121.983,4,synth-pop
107444,6LkfZgd3o1tvvrLjyZKVqc,Orchestral Manoeuvres In The Dark,The OMD Singles,Walking On The Milky Way,29,242933,FALSE,0.462,0.833,2,-4.953,1,0.0378,0.0294,1.00E-05,0.124,0.253,81.601,4,synth-pop
107445,2K3SPUYnb49aoY66BTHQSK,Indochine,Paradize,Un singe en hiver,29,226093,FALSE,0.639,0.487,8,-13.533,1,0.0238,0.669,0.141,0.0695,0.299,90.006,4,synth-pop
107446,3jyjiqS0gbhWsjrxrdFB8l,Orchestral Manoeuvres In The Dark,New Wave Hits (80's Mix),Enola Gay - Remastered 2003,29,213693,FALSE,0.559,0.765,2,-7.058,0,0.0348,0.00438,0.0312,0.0807,0.936,143.318,4,synth-pop
107447,5DGvwXAzpohcIjQkoPcWUO,Julian Cope,The Collection,World Shut Your Mouth,31,216173,FALSE,0.658,0.754,9,-9.085,0,0.0583,0.0234,3.53E-06,0.109,0.773,126.206,4,synth-pop
107448,4JexFFm0DJLQ8IodTQ72Yh,Squeeze,Singles - 45's And Under,Up The Junction,30,192693,FALSE,0.519,0.665,9,-8.317,1,0.051,0.48,0.000448,0.099,0.866,120.767,4,synth-pop
107449,6hNjGPE8S1No2Evu4aPLjL,Squeeze,Singles - 45's And Under,Another Nail In My Heart,29,177533,FALSE,0.562,0.741,4,-9.362,1,0.0308,0.214,1.75E-05,0.103,0.85,149.145,4,synth-pop
107450,4q2lRiodoQnyFO65watkse,Spandau Ballet,The Twelve Inch Mixes,TRUE,55,365160,FALSE,0.738,0.528,0,-9.746,1,0.0281,0.307,0.223,0.0733,0.415,97.39,4,synth-pop
107451,3nVpsnFAnFx3BZiZL0vzPu,Tove Styrke,Borderline - EP,Borderline,51,204280,FALSE,0.577,0.922,8,-3.339,0,0.0445,0.000647,0,0.0984,0.679,142.037,4,synth-pop
107452,0WN1ICX0u0NenOccX8gRp3,Malcolm McLaren,Kill Bill Vol. 2 Original Soundtrack,About Her,49,289986,FALSE,0.533,0.6,0,-8.769,1,0.029,0.0211,0.49,0.106,0.195,76.998,4,synth-pop
107453,5lAFwreoMCApCdeUHxPFUm,Trevor Something,Summer Love,Summer Love,45,215727,FALSE,0.641,0.84,9,-7.827,0,0.0317,0.0299,0.768,0.129,0.397,107.951,4,synth-pop
107454,5i3pIDBLDc1tSCyVxxo151,Tove Lo;Hippie Sabotage,Queen Of The Clouds (Blueprint Edition),Habits (Stay High) - Hippie Sabotage Remix,50,258933,FALSE,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.871,0.0933,0.0656,121.011,4,synth-pop
107455,0JtCMLSNfUoqillISJfLag,Mirèle,Кокон,Я - сила,37,176842,FALSE,0.65,0.648,5,-6.557,1,0.0237,0.463,9.79E-05,0.125,0.729,95.037,4,synth-pop
107456,0fFHjnqpSpV8XuWyCKf6XU,Miike Snow;Filthy,Silvia,Silvia - Robotberget Remix,40,478133,FALSE,0.697,0.892,7,-3.358,0,0.0592,0.0131,0.025,0.299,0.0374,125.015,4,synth-pop
107457,6rbbDK18oqK3MxHGQhpmn2,L'Impératrice,Odyssée - EP,La lune,54,193629,FALSE,0.645,0.498,7,-9.681,0,0.0376,0.811,0.529,0.101,0.331,111.963,4,synth-pop
107458,51tWcK9KRc2WyleZ82AGT4,Trevor Something,Enjoy the Silence,Enjoy the Silence,48,289704,FALSE,0.554,0.692,7,-8.526,1,0.0512,0.138,0.921,0.221,0.462,109.998,4,synth-pop
107459,479ZaWi90z3JbrtqbEupD5,Electroforez,Алкоголь мой враг,Алкоголь мой враг,40,167000,FALSE,0.682,0.877,7,-4.888,0,0.041,0.0309,0,0.0847,0.827,111.964,4,synth-pop
107460,3LE7DE70XpEDQI4lQluFth,Mirage,Снова вместе,Музыка нас связала,45,258195,FALSE,0.557,0.736,4,-4.75,0,0.031,0.19,1.06E-05,0.105,0.477,132.801,4,synth-pop
107461,5Qe2ogGBgher2D1U1k7Ezc,Great Good Fine Ok,Great Good Five Ok,2020,36,159500,FALSE,0.623,0.609,10,-6.308,0,0.0798,0.33,2.43E-05,0.144,0.544,153.924,4,synth-pop
107462,0UODoj6stYv542c7NB9MNd,L'Impératrice,Odyssée - EP,Le départ,54,119633,FALSE,0.539,0.736,11,-10.608,0,0.036,0.0613,0.934,0.0734,0.503,110,3,synth-pop
107463,1AbVt1XkKXHeSXsTQz52lH,Electroforez,#1,Маргарет,41,214218,FALSE,0.672,0.922,11,-4.815,0,0.0462,0.00741,0.445,0.0433,0.963,139.036,4,synth-pop
107464,7LpS82vPDLgZAHWRtWBBRj,Alaska Y Dinarama,Deseo Carnal,Ni tú ni nadie,67,217000,FALSE,0.601,0.677,7,-10.564,1,0.0285,0.519,2.77E-06,0.153,0.677,137.813,4,synth-pop
107465,0Z9UkcT1pnrmLciUJPcMMS,Spandau Ballet,True (Special Edition),Gold - 2003 Remaster,63,290720,FALSE,0.724,0.802,10,-6.117,0,0.0337,0.25,0.0016,0.342,0.729,143.116,4,synth-pop
107466,4fpxnJGDWFxjGvLJOqPPt8,New Order,Substance,True Faith,56,355066,FALSE,0.589,0.784,0,-13.037,1,0.0312,0.175,0.0767,0.132,0.941,116.981,4,synth-pop
107467,00mO8JKk2wQ7VqdPcY1r4O,L'Impératrice,Tako Tsubo,Peur des filles,58,208805,FALSE,0.915,0.408,1,-10.705,0,0.0868,0.0796,0.158,0.218,0.6,102.02,4,synth-pop
107468,5U5p472hgeXUKvh0d8RL4K,Corey Hart,Boy In The Box,Never Surrender,53,295000,FALSE,0.552,0.538,2,-11.085,1,0.0344,0.516,0,0.202,0.401,104.131,4,synth-pop
107469,0MSAWjq5aWfTUNL9hv7Epd,Sandra,18 Greatest Hits,In The Heat Of The Night,57,301933,FALSE,0.636,0.913,0,-8.838,1,0.0311,0.00257,0.106,0.194,0.698,123.28,4,synth-pop
107470,6HvUtPLqkP0t6zd6YNdWby,ABC,The Lexicon Of Love,"The Look Of Love, Pt.1",64,209160,FALSE,0.731,0.91,9,-4.559,0,0.0918,0.11,0.000447,0.313,0.886,120.991,4,synth-pop
107471,1ROhZEUOmH3tsgABG4LqAY,Zackey Force Funk,Bodyrock Shotgun,D.O.A.,26,236656,TRUE,0.817,0.532,9,-7.427,0,0.0571,0.0145,0.0581,0.356,0.964,119.985,4,synth-pop
107472,6PCoZdjSPbRMehHviTrpB3,Electroforez,Quo vadis?,Quo vadis?,39,222546,FALSE,0.581,0.879,2,-5.346,1,0.031,0.0116,0.000134,0.116,0.513,109.979,4,synth-pop
107473,0ftKr33EWYb5A1u0kzYplw,Modern Talking,Ready For Romance,Just We Two (Mona Lisa),51,238333,FALSE,0.757,0.777,0,-8.919,1,0.0359,0.125,0.000297,0.287,0.853,118.203,4,synth-pop
107474,3yobQNuKVJ62WDU7h725Fu,Visage,Visage,Fade To Grey,63,239360,FALSE,0.604,0.416,2,-17.154,0,0.0372,0.000315,0.0165,0.0897,0.512,112.338,4,synth-pop
107475,3Mjk55kicIcfSDnOCprp93,Zapp,All the Greatest Hits,Night and Day - '93 Remix,28,188160,FALSE,0.765,0.602,7,-11.024,1,0.0507,0.394,0,0.14,0.815,112.282,4,synth-pop
107476,5BNh9kwqauiZhcAuM0nICc,Kite,V,I Can´t Stand,27,188320,FALSE,0.561,0.893,5,-4.199,0,0.0341,0.0035,0.52,0.0788,0.617,101.998,4,synth-pop
107477,6noSuYjYAXxM91DEaTAaFy,Eurythmics;Annie Lennox;Dave Stewart,Greatest Hits,Miracle of Love,56,275000,FALSE,0.528,0.469,2,-12.552,1,0.026,0.297,1.79E-06,0.361,0.317,106.386,4,synth-pop
107478,1ff8lsrJ2kuZuofMw81EQo,Duran Duran,Rio (Collector's Edition),Save a Prayer - 2009 Remaster,63,333306,FALSE,0.572,0.706,9,-8.707,0,0.0283,0.35,0,0.159,0.671,113.595,4,synth-pop
107479,49n1bBZGIRtwtYK1COmtl9,Soft Cell;Marc Almond,Memorabilia: The Singles,Torch,27,249333,FALSE,0.605,0.479,3,-12.672,0,0.0334,0.343,0,0.141,0.588,122.944,4,synth-pop
107480,2TfJOPDsDjFyKzFZjwzsbv,Pet Shop Boys,Actually: Further Listening 1987 - 1988 (2018 Remaster),Heart - 2018 Remaster,54,238026,FALSE,0.673,0.894,9,-5.587,0,0.0355,0.0287,0.000247,0.16,0.558,120.058,4,synth-pop
107481,7cr6MHjxCKQwqiiCyZrbpo,Level 42,The Early Tapes / Level 42,Turn It On,30,280160,FALSE,0.722,0.734,1,-7.703,0,0.0305,0.123,0.196,0.179,0.951,116.255,4,synth-pop
107482,2vuei0LuERQt2s36EiwaCp,Zapp,Zapp II,"A Touch of Jazz (Playin' Kinda Ruff, Pt. II)",28,368800,FALSE,0.823,0.856,0,-4.094,1,0.0348,0.219,0.584,0.045,0.854,110.446,4,synth-pop
107483,6xAhefDhaZdOUuljfQIvus,Kite,VI,Count the Days,27,196280,FALSE,0.403,0.953,0,-4.574,1,0.182,0.023,0.000814,0.186,0.252,193.93,4,synth-pop
107484,5K3Q1gue9nWLLwh6bYQFoB,Mr. Mister,Welcome To The Real World,Kyrie,59,265840,FALSE,0.496,0.566,0,-13.749,1,0.035,0.0824,0,0.13,0.672,89.913,4,synth-pop
107485,3nwOoBMpsg7WDoOhjcnFsm,Ladytron,Witching Hour (Bonus Track Version),Fighting In Built Up Areas,26,239806,FALSE,0.568,0.935,0,-4.35,0,0.0569,0.0142,0.0102,0.109,0.695,130.36,4,synth-pop
107486,7nglrdtDWzSqj2cX7tUIlx,Level 42,Something About You: The Collection,Something About You,29,265733,FALSE,0.706,0.747,6,-6.336,0,0.0327,0.0724,0.00115,0.191,0.8,104.96,4,synth-pop
107487,3ZCLUNsPlW7Z3mk1ZRLa28,Sandra,Platinum Collection,Secret Land '99 - Ultra Violet Radio Edit,28,222306,FALSE,0.716,0.766,0,-9.755,0,0.0498,0.0382,0.0532,0.286,0.644,134.994,4,synth-pop
107488,6NdcSEhpGGAYXNnnhGS2s6,The Romantics,What I Like About You (And Other Romantic Hits),What I Like About You,63,175400,FALSE,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34E-05,0.171,0.92,159.81,4,synth-pop
107489,5W1PZDN6zxmFYD638GN0HS,The Motels,1980s Rock For Kids,Remember The Nights,29,184906,FALSE,0.668,0.592,9,-13.028,1,0.0302,0.0542,8.03E-05,0.082,0.869,130.487,4,synth-pop
107490,0U2ecxStCgfedp9aCSA45b,DEVO,New Traditionalists (2010 Remaster; Deluxe Edition),Through Being Cool - 2010 Remaster,29,194373,FALSE,0.645,0.536,11,-10.589,0,0.0655,0.00584,0.000839,0.0551,0.832,156.7,4,synth-pop
107491,6tQ1RseoMfrxJauclUH6Ks,Duran Duran,The Singles 1986-1995,Ordinary World,28,259786,FALSE,0.529,0.673,1,-6.053,0,0.0284,0.0652,8.12E-06,0.325,0.362,140.061,4,synth-pop
107492,3BExbaDiTaKoKQtvXnP5Ju,Kombi,Nie ma zysku (The Best),Nie ma zysku,27,248746,FALSE,0.578,0.875,9,-9.981,1,0.0495,0.00423,0.00137,0.105,0.568,169.89,4,synth-pop
107493,2Hbad5lRjdQBvKRahhFTsw,DEVO,Duty Now for the Future,Secret Agent Man,28,217933,FALSE,0.711,0.443,9,-12.866,1,0.067,0.0917,0.0444,0.0826,0.743,150.77,4,synth-pop
107494,7AVStC1F1T427ecPjvMKXX,'Til Tuesday,Coming Up Close: A Retrospective,Voices Carry - Single Mix,28,261266,FALSE,0.611,0.645,0,-7.394,1,0.0264,0.00339,4.45E-06,0.0793,0.411,106.639,4,synth-pop
107495,2eOlbrXFgK0OKwVwMeNp4o,Level 42,Classic,Leaving Me Now - Extended Version,29,300333,FALSE,0.687,0.581,5,-10.885,1,0.0274,0.208,0.000112,0.0744,0.45,82.964,4,synth-pop
107496,07hB8Pkp7BSXrdW7Ctf8Vu,Kite,Kite at the Royal Opera,True Colours - Live at the Royal Opera,27,378733,FALSE,0.246,0.639,7,-6.014,0,0.0307,0.0118,0.039,0.269,0.0528,93.789,4,synth-pop
107497,44c0aR3JIRvEieuOqpctEU,Kite,Kite at the Royal Opera,Dance Again - Live at the Royal Opera,27,372053,FALSE,0.323,0.877,4,-6.073,1,0.047,0.00664,0.00703,0.715,0.111,185.042,4,synth-pop
107498,0en6SFmN4eaErErH126wbJ,Pet Shop Boys;Dusty Springfield,Actually: Further Listening 1987 - 1988 (2018 Remaster),What Have I Done to Deserve This? (with Dusty Springfield) - 2018 Remaster,61,263240,FALSE,0.706,0.871,5,-5.672,1,0.0329,0.134,0.000602,0.158,0.928,118.082,4,synth-pop
107499,45FR60U6pxNbiQkA8BOhBD,Heaven 17,The Luxury Gap (Deluxe Version),Crushed By The Wheels Of Industry - Remastered 2006,27,354386,FALSE,0.798,0.728,9,-8.119,1,0.0943,0.113,0.000103,0.126,0.6,119.589,4,synth-pop
107500,6IFwG4pnVPcpwX4kXFUbsV,Tove Lo;Wiz Khalifa,Lady Wood,Influence,49,224507,TRUE,0.768,0.593,5,-9.643,0,0.0463,0.0993,0.000184,0.105,0.329,104.954,4,synth-pop
107501,0B9U02XhMpK0N0vbuboKgc,Modern Talking,Let's Talk About Love,With a Little Love,48,213240,FALSE,0.74,0.615,2,-13.55,0,0.0295,0.335,0.0138,0.328,0.961,117.291,4,synth-pop
107502,6S6IOTQj9qHqz2y6aFh8pH,W O L F C L U B,Infinity,Tears,37,191469,FALSE,0.591,0.701,7,-3.597,1,0.0309,0.000572,0.821,0.0795,0.138,169.951,4,synth-pop
107503,1QbQL5m30YNvukitIqAnFG,Corey Hart,The Singles,Sunglasses At Night,62,320573,FALSE,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,4,synth-pop
107504,7eVgS0wHZSRjNHObWO6vNg,Electric Youth,Innerworld (Deluxe Edition),Innocence,44,234120,FALSE,0.683,0.673,3,-8.495,1,0.0248,0.125,0.592,0.0907,0.32,111.979,4,synth-pop
107505,4neEisxPscPwtiMEXYaKPw,Icona Pop;Charli XCX,Now That's What I Call Music 2012-13,I Love It,15,156866,FALSE,0.694,0.879,1,-4.432,1,0.0319,0.00427,1.04E-05,0.143,0.811,125.948,4,synth-pop
107506,5O1QX88tNco4SQ2PxPDCu1,Tatiana Bulanova,Моё русское сердце,Ясный мой свет,42,209199,FALSE,0.764,0.903,7,-8.872,0,0.0318,0.0368,8.05E-05,0.0321,0.981,128.018,4,synth-pop
107507,2lrkXWzCJaXWJkAtBJB4Y1,Videoclub,Euphories,En nuit,47,222186,FALSE,0.629,0.687,11,-7.936,0,0.0363,0.114,0.0177,0.0508,0.313,99.976,4,synth-pop
107508,2rggoRqUqZcsznpwSRYSqx,Great Good Fine Ok;Yoke Lore,Great Good Five Ok,You Don’t Look at Me the Same,44,176653,FALSE,0.723,0.471,2,-8.503,1,0.0316,0.642,0,0.166,0.652,122.044,4,synth-pop
107509,0yNttAVwMr39qyODHNIkrY,Rick Astley,Whenever You Need Somebody (Deluxe Edition - 2022 Remaster),Never Gonna Give You Up (2022 - Remaster),14,213560,FALSE,0.738,0.976,8,-7.105,1,0.0421,0.0615,1.78E-05,0.17,0.898,113.436,4,synth-pop
107510,2LwVSnu8XKGhAncs0rZqpL,Belinda Carlisle,The Very Best of Belinda Carlisle,"Leave a Light On (7"" Version)",25,256746,FALSE,0.559,0.86,2,-6.873,1,0.0534,0.0147,0,0.123,0.472,128.7,4,synth-pop
107511,6wVViUl2xSRoDK2T7dMZbR,New Order,Brotherhood (Collector's Edition),Bizarre Love Triangle,66,263213,FALSE,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,4,synth-pop
107512,1q8yOvrVNiZtMuEujDuSPP,Mel & Kim,F.L.M. (Deluxe Edition),Respectable,57,202640,FALSE,0.697,0.971,0,-5.093,1,0.0428,0.00377,2.79E-05,0.138,0.89,122.274,4,synth-pop
107513,0T5eWUavIN647AcUFXfZve,Tove Lo,Sunshine Kitty (Paw Prints Edition),sadder badder cooler,49,171247,FALSE,0.688,0.385,11,-6.878,1,0.241,0.131,4.51E-05,0.0947,0.435,148.012,4,synth-pop
107514,01jBLs7IZQzPt3dVdn5rDa,New Order,The Best of New Order,True Faith '94,58,335533,FALSE,0.605,0.907,0,-3.56,1,0.033,0.0158,0.0158,0.0697,0.965,117.511,4,synth-pop
107515,6WEBIVqiEsevfgJefTyuQQ,Kajagoogoo,White Feathers,Too Shy,61,221520,FALSE,0.702,0.871,10,-6.728,0,0.0926,0.127,4.18E-05,0.0819,0.664,107.982,4,synth-pop
107516,43eBgYRTmu5BJnCJDBU5Hb,Duran Duran,Rio (Collector's Edition),Rio - 2009 Remaster,63,337333,FALSE,0.544,0.873,9,-7.425,1,0.0525,0.0415,1.82E-05,0.0925,0.676,140.902,4,synth-pop
107517,23fHUUWjK8XF9w55Rk9raL,Juveniles,Juveniles,Fantasy,26,247825,FALSE,0.647,0.765,6,-4.176,0,0.0796,0.0012,0.00659,0.132,0.846,124.055,4,synth-pop
107518,1VcRVDCU4Mv0B9XxtB1o0B,Little Jinder;Mauro Scocco,Allting suger,Hångellåten (feat. Mauro Scocco),26,211176,FALSE,0.555,0.717,1,-5.394,0,0.0379,0.0179,0.00053,0.139,0.309,94.975,4,synth-pop
107519,0qsM6itfUU3KYrSvsRHJ5m,Jeanne Added,Air,Insecurity,27,121773,FALSE,0.641,0.159,2,-10.757,0,0.0336,0.83,7.33E-05,0.0802,0.25,119.759,4,synth-pop
107520,7HQk7BBfZUq07hmbf7e3cP,Level 42,Running In The Family (Deluxe Edition),It's Over,29,360653,FALSE,0.724,0.431,10,-12.046,0,0.0291,0.695,0.00252,0.0698,0.378,126.665,4,synth-pop
107521,3hxRKXzZS0XRYGZ123JDNH,Synapson;Victor Démé,Convergence,Djon maya maï (feat. Victor Démé),64,194706,FALSE,0.79,0.647,8,-6.732,0,0.0375,0.2,0.109,0.0766,0.749,105.012,4,synth-pop
107522,4I4CvvN1DT1yhnbukLbsd7,Little Jinder;Markus Krunegård,Allting suger,Ligger med en ful (feat. Markus Krunegård),26,182841,FALSE,0.685,0.731,9,-5.087,0,0.036,0.136,5.89E-06,0.101,0.388,108.949,4,synth-pop
107523,6U5rR52QF1E2PYNybosHxd,Melody Club,Music Machine,Covergirl,26,205400,FALSE,0.393,0.979,0,-3.104,1,0.0452,7.18E-06,1.44E-05,0.319,0.44,163.069,4,synth-pop
107524,1BYq8GCxY9z9DlEhTQ481A,Grace Jones,Hurricane,Williams Blood,26,359613,FALSE,0.7,0.69,6,-7.593,0,0.036,0.00561,0.00416,0.596,0.357,103.99,4,synth-pop
107525,1lRvUSlTf4DYMkdoGBQNWJ,Erasure,World Be Live,Chains of Love - Live,27,240613,FALSE,0.696,0.776,0,-8.386,1,0.0367,0.0338,8.06E-05,0.384,0.248,124.972,4,synth-pop
107526,0WujVnyLeCEOoPpdV2wOj6,Cock Robin,After Here Through Midland (Expanded Edition),Just Around the Corner,58,256266,FALSE,0.653,0.658,1,-10.38,1,0.0335,0.225,0.00108,0.0599,0.575,122.074,4,synth-pop
107527,5L3MlRcHSJrqB8Bs1Mi1dD,Indochine,Dancetaria,Justine,26,229226,FALSE,0.61,0.834,1,-6.45,1,0.0348,0.129,4.19E-06,0.174,0.352,82.092,4,synth-pop
107528,4xEE8LKZ8VEcTHE2pFewKM,ICEHOUSE,The Extended Mixes Vol. 1,No Promises - US Club Mix,26,530173,FALSE,0.763,0.599,1,-9.069,1,0.0427,0.0238,0.744,0.541,0.112,113.912,4,synth-pop
107529,3dgI3RyYktGoAM94LK3DGy,Indochine,Paradize +10 - Edition Deluxe,J'ai demandé à la lune,27,209413,FALSE,0.726,0.636,6,-8.481,0,0.0243,0.392,0.232,0.192,0.546,110.007,4,synth-pop
107530,39VxarnBZV8POFPXvnAD2U,Strawberry Switchblade,1982 4 Piece Demo,Trees and Flowers,57,194821,FALSE,0.426,0.732,7,-5.822,1,0.0325,0.432,0.292,0.0887,0.805,118.807,4,synth-pop
107531,5Arj4zfiBuwd61q9TJ7NSa,Eurythmics;Annie Lennox;Dave Stewart,Greatest Hits,Love Is a Stranger,28,221600,FALSE,0.775,0.441,5,-15.16,1,0.0308,0.00341,1.55E-06,0.147,0.534,122.085,4,synth-pop
107532,5k36jOrSCeopuvRVjeVs7J,Jimmy Somerville,"The Very Best Of Jimmy Somerville, Bronski Beat & The Communards (Collector's Edition)",You Make Me Feel (Mighty Real),28,235573,FALSE,0.62,0.905,10,-5.214,1,0.0277,0.0176,0.00097,0.331,0.801,134.988,4,synth-pop
107533,5iFHdnQypAVOl5HvQEuktT,Anna Jurksztowicz;Skytech,Stan Pogody / 21 (Skytech Remix),Stan Pogody / 21 - Skytech Remix,26,173114,FALSE,0.709,0.741,7,-5.355,0,0.196,0.0085,0.00661,0.282,0.4,122.053,4,synth-pop
107534,6m4KhMLYzj28XmOtLL4cMU,Kombi,Nie ma zysku (The Best),Linia życia,26,250133,FALSE,0.506,0.912,6,-10.595,1,0.0443,0.00145,0.00283,0.345,0.57,154.997,4,synth-pop
